metID,metName,metFormula,metComp
panBacteroides_pectinophilus_3oddcoa_c,3-Oxododecanoyl-CoA,C33H52N7O18P3S,c
panBacteroides_pectinophilus_3oddecACP_c,3-Oxododecanoyl-[acyl-carrier protein],C23H41N2O9PRS,c
panBacteroides_pectinophilus_3odecACP_c,3-Oxodecanoyl-[acyl-carrier protein],C21H37N2O9PRS,c
panBacteroides_pectinophilus_3ohcoa_c,3-Oxohexanoyl-CoA,C27H40N7O18P3S,c
panBacteroides_pectinophilus_3ohdcoa_c,3-oxopalmitoyl-CoA(4-),C37H60N7O18P3S,c
panBacteroides_pectinophilus_3ohexACP_c,3-Oxohexanoyl-[acyl-carrier protein],C17H29N2O9PRS,c
panBacteroides_pectinophilus_3omrsACP_c,3-Oxotetradecanoyl-[acyl-carrier protein],C25H45N2O9PRS,c
panBacteroides_pectinophilus_3oocoa_c,3-Oxooctanoyl-CoA,C29H44N7O18P3S,c
panBacteroides_pectinophilus_3ooctACP_c,3-Oxooctanoyl-[acyl-carrier protein],C19H33N2O9PRS,c
panBacteroides_pectinophilus_3ooctdACP_c,3-Oxooctadecanoyl-[acyl-carrier protein],C29H53N2O9PRS,c
panBacteroides_pectinophilus_3opalmACP_c,3-Oxohexadecanoyl-[acyl-carrier protein],C27H49N2O9PRS,c
panBacteroides_pectinophilus_3ophb_c,3-Octaprenyl-4-hydroxybenzoate,C47H69O3,c
panBacteroides_pectinophilus_3otdcoa_c,3-Oxotetradecanoyl-CoA,C35H56N7O18P3S,c
panBacteroides_pectinophilus_3pg_c,3-Phospho-D-glycerate,C3H4O7P,c
panBacteroides_pectinophilus_3php_c,3-phosphonatooxypyruvate(3-),C3H2O7P,c
